Week,Model,Test_Module,Test_Presentation,N_train,N_test,AUROC,AUPRC,F1,Precision,Recall,Balanced_Acc
4,RandomForest,BBB,2013B,30826,1767,0.8268242017744661,0.8744394740266476,0.7565858798735511,0.7687366167023555,0.7448132780082988,0.737910997659193
4,XGBoost,BBB,2013B,30826,1767,0.8247430537972229,0.8721776889288804,0.7574152542372882,0.7738095238095238,0.741701244813278,0.7407136361052691
4,LightGBM,BBB,2013B,30826,1767,0.8366718684600796,0.8794466908969504,0.7653006918573709,0.7857923497267759,0.745850622406639,0.750882969982896
4,LogisticRegression,BBB,2013J,30356,2237,0.8346566523605151,0.8666608615130491,0.7594617325483599,0.7444352844187964,0.7751072961373391,0.7429640958298636
4,RandomForest,BBB,2013J,30356,2237,0.829872365639613,0.8675234210109567,0.7485852869846402,0.7074102368220015,0.7948497854077253,0.7187868330023701
4,XGBoost,BBB,2013J,30356,2237,0.8233385113061302,0.8683361602528384,0.747163695299838,0.7075978511128166,0.7914163090128755,0.7180029306258408
4,LightGBM,BBB,2013J,30356,2237,0.8376297162257382,0.8759017805329132,0.7576736672051696,0.7154843630816171,0.8051502145922746,0.7286012266991224
4,LogisticRegression,BBB,2014B,30980,1613,0.816373295742111,0.8616996316111153,0.758505298382599,0.7497243660418964,0.7674943566591422,0.7276261329375491
4,RandomForest,BBB,2014B,30980,1613,0.8271034058765265,0.8793332113264674,0.7569030860855441,0.7273673257023934,0.7889390519187359,0.7142769537447875
4,XGBoost,BBB,2014B,30980,1613,0.8227820195553016,0.879675515745202,0.7527114967462039,0.7244258872651357,0.7832957110609481,0.7100797674974617
4,LightGBM,BBB,2014B,30980,1613,0.8334182033838311,0.885933403393476,0.7618014107433533,0.7335423197492164,0.7923250564334086,0.7207842613666355
4,LogisticRegression,BBB,2014J,30301,2292,0.6655351486354776,0.6133589937747962,0.669411280362289,0.630721489526765,0.7131578947368421,0.6499817251461988
4,RandomForest,BBB,2014J,30301,2292,0.7537162676656921,0.7956038302480073,0.6701195219123506,0.6138686131386861,0.737719298245614,0.6392589546783626
4,XGBoost,BBB,2014J,30301,2292,0.7344332510964913,0.772248864589794,0.681783243658724,0.606703146374829,0.7780701754385965,0.639469115497076
4,LightGBM,BBB,2014J,30301,2292,0.7549166971247564,0.7982506819075313,0.6847826086956522,0.6142061281337048,0.7736842105263158,0.646390716374269
4,LogisticRegression,CCC,2014B,30657,1936,0.8415531298022865,0.9180642656769705,0.7970765262252795,0.8803418803418803,0.7282010997643362,0.769077925447779
4,RandomForest,CCC,2014B,30657,1936,0.8422172301152014,0.9130125055717994,0.8261904761904761,0.834803528468324,0.8177533385703064,0.7535222198130567
4,XGBoost,CCC,2014B,30657,1936,0.8454263571402335,0.9176583210709314,0.8249118683901293,0.82265625,0.8271798900235664,0.7423983914672885
4,LightGBM,CCC,2014B,30657,1936,0.8539346610600249,0.9218587431641214,0.8346394984326019,0.8326817826426895,0.8366064414768264,0.7569155887625459
4,LogisticRegression,CCC,2014J,30095,2498,0.8005859511242355,0.8700811581678639,0.6989422294548413,0.8810256410256411,0.5792312879298719,0.7324727868220788
4,RandomForest,CCC,2014J,30095,2498,0.8299951170739648,0.8829347077060101,0.7601945379723157,0.853781512605042,0.6850977747808497,0.7568346016761391
4,XGBoost,CCC,2014J,30095,2498,0.81649366050045,0.877752827442046,0.7552083333333334,0.8423236514522822,0.6844234659474039,0.7486156738604015
4,LightGBM,CCC,2014J,30095,2498,0.8376566605436324,0.8899582554093286,0.7697441601779755,0.8550247116968699,0.6999325691166555,0.7632667771691652
4,LogisticRegression,DDD,2013B,31290,1303,0.7885369532428357,0.8522307650556986,0.773109243697479,0.7376861397479955,0.8121059268600253,0.681543159508444
4,RandomForest,DDD,2013B,31290,1303,0.8487723462651138,0.9045540425806242,0.7810979847116053,0.8699690402476781,0.7087011349306431,0.771997626288851
4,XGBoost,DDD,2013B,31290,1303,0.8528521623024998,0.9098539773679397,0.7886563133018231,0.8488372093023255,0.7364438839848676,0.7662611576787083
4,LightGBM,DDD,2013B,31290,1303,0.8615508246173627,0.9150798832345153,0.7940379403794038,0.8579795021961932,0.7389659520807061,0.7743849368246668
4,LogisticRegression,DDD,2013J,30655,1938,0.8256816419230313,0.8730814532896962,0.7554502369668247,0.7962037962037962,0.7186654643823264,0.7362929251947821
4,RandomForest,DDD,2013J,30655,1938,0.8502786174310201,0.8944245249607274,0.7793070716658757,0.8226452905811623,0.7403065825067628,0.7633981645947565
4,XGBoost,DDD,2013J,30655,1938,0.8428511759798382,0.8928087998626555,0.7708432586946165,0.8171717171717172,0.7294860234445446,0.7555753398284243
